run_id,n,true_effect,term,contrast,estimate,conf.low,conf.high,warnings
1,1100,0.045,intervention,mean(TRUE) - mean(FALSE),0.04458877137105632,0.02585883850146927,0.06687960209147621,NA
1,1100,0.045,pre_intervention,mean(TRUE) - mean(FALSE),0.9397892241651964,0.895051098922416,0.9629778367538064,NA
10,1100,0.045,intervention,mean(TRUE) - mean(FALSE),0.0433162077132829,0.02624612775374092,0.06314830323852876,NA
10,1100,0.045,pre_intervention,mean(TRUE) - mean(FALSE),0.968067532112749,0.9498262043450968,0.9786321923285646,NA
100,1100,0.045,intervention,mean(TRUE) - mean(FALSE),0.04924223194436759,0.0295520363741726,0.07214701534507303,NA
100,1100,0.045,pre_intervention,mean(TRUE) - mean(FALSE),0.9470827449124796,0.9081119776953712,0.9670832881054988,NA
11,1100,0.045,intervention,mean(TRUE) - mean(FALSE),0.05026192147261101,0.03038107090797814,0.07244345160862363,NA
11,1100,0.045,pre_intervention,mean(TRUE) - mean(FALSE),0.9512544549528146,0.9157853057526936,0.9675023469384532,NA
12,1100,0.045,intervention,mean(TRUE) - mean(FALSE),0.04909717532218519,0.02594710893209533,0.07453362168161756,NA
12,1100,0.045,pre_intervention,mean(TRUE) - mean(FALSE),0.9419660559066324,0.9116172355407915,0.9596614282322696,NA
13,1100,0.045,intervention,mean(TRUE) - mean(FALSE),0.02393308303703306,0.00654941121667697,0.043628414424112943,NA
13,1100,0.045,pre_intervention,mean(TRUE) - mean(FALSE),0.9635986554874872,0.9356666692222132,0.9774982743480256,NA
14,1100,0.045,intervention,mean(TRUE) - mean(FALSE),0.06156542502475147,0.03794888926639755,0.08601153897861426,NA
14,1100,0.045,pre_intervention,mean(TRUE) - mean(FALSE),0.9341170384882902,0.8978771461893325,0.9547670591492828,NA
15,1100,0.045,intervention,mean(TRUE) - mean(FALSE),0.05746763883259595,0.03661094655544097,0.08075805933910583,NA
15,1100,0.045,pre_intervention,mean(TRUE) - mean(FALSE),0.9386661504552308,0.8949107827810395,0.9611676502697618,NA
16,1100,0.045,intervention,mean(TRUE) - mean(FALSE),0.05431953211382751,0.03563267214589137,0.076040423832657,NA
16,1100,0.045,pre_intervention,mean(TRUE) - mean(FALSE),0.9621846176601844,0.9412477872978642,0.9733350207881126,NA
17,1100,0.045,intervention,mean(TRUE) - mean(FALSE),0.03844611254326854,0.01939222661925145,0.06029834040406076,NA
17,1100,0.045,pre_intervention,mean(TRUE) - mean(FALSE),0.9631524216876204,0.9418859302047652,0.9748021256321248,NA
18,1100,0.045,intervention,mean(TRUE) - mean(FALSE),0.05630233047966301,0.03634888280902677,0.07875595920125508,NA
18,1100,0.045,pre_intervention,mean(TRUE) - mean(FALSE),0.9505663201303196,0.9227663672110944,0.9665178653244544,NA
19,1100,0.045,intervention,mean(TRUE) - mean(FALSE),0.04237605887005371,0.02229070144646046,0.06510330378879613,NA
19,1100,0.045,pre_intervention,mean(TRUE) - mean(FALSE),0.9604424946995974,0.9417131302065864,0.9721249915774246,NA
2,1100,0.045,intervention,mean(TRUE) - mean(FALSE),0.04211968168344646,0.02367705624361187,0.06259478621487127,NA
2,1100,0.045,pre_intervention,mean(TRUE) - mean(FALSE),0.9552790362541134,0.9238267712806764,0.9719518314673128,NA
20,1100,0.045,intervention,mean(TRUE) - mean(FALSE),0.04464650368216375,0.02310644182562224,0.0685756084959532,NA
20,1100,0.045,pre_intervention,mean(TRUE) - mean(FALSE),0.9423378020812172,0.909000993114162,0.9611956989065716,NA
21,1100,0.045,intervention,mean(TRUE) - mean(FALSE),0.05250297226858327,0.03058441553580354,0.07706926308037663,NA
21,1100,0.045,pre_intervention,mean(TRUE) - mean(FALSE),0.9383023161196156,0.905697448825428,0.9575469913406702,NA
22,1100,0.045,intervention,mean(TRUE) - mean(FALSE),0.04738009744916215,0.02773930864309015,0.0700141468684401,NA
22,1100,0.045,pre_intervention,mean(TRUE) - mean(FALSE),0.9598032731462064,0.9394303537931082,0.9718422108248712,NA
23,1100,0.045,intervention,mean(TRUE) - mean(FALSE),0.04092169604018667,0.02211739581551703,0.06133406100842881,NA
23,1100,0.045,pre_intervention,mean(TRUE) - mean(FALSE),0.965587894712408,0.9466594909216332,0.9765648689090186,NA
24,1100,0.045,intervention,mean(TRUE) - mean(FALSE),0.03471556185481152,0.01829244786491247,0.05376868605976947,NA
24,1100,0.045,pre_intervention,mean(TRUE) - mean(FALSE),0.9708653592639448,0.9503402623237668,0.9813215940719796,NA
25,1100,0.045,intervention,mean(TRUE) - mean(FALSE),0.05538308308240432,0.0319814693719675,0.07948846188750006,NA
25,1100,0.045,pre_intervention,mean(TRUE) - mean(FALSE),0.9363777253556358,0.9005966369741458,0.9563714736926312,NA
26,1100,0.045,intervention,mean(TRUE) - mean(FALSE),0.03375951875441216,0.01549784076570709,0.05423131723024869,NA
26,1100,0.045,pre_intervention,mean(TRUE) - mean(FALSE),0.9411792896998826,0.8945961948993555,0.9667411993655002,NA
27,1100,0.045,intervention,mean(TRUE) - mean(FALSE),0.05000407082175955,0.03189403545997552,0.07163321961700524,NA
27,1100,0.045,pre_intervention,mean(TRUE) - mean(FALSE),0.96389121352221,0.9448660517775228,0.9748136740795798,NA
28,1100,0.045,intervention,mean(TRUE) - mean(FALSE),0.04505393023909769,0.02591426681695815,0.06604563164627365,NA
28,1100,0.045,pre_intervention,mean(TRUE) - mean(FALSE),0.9573519980562976,0.9307885356474594,0.972036110722946,NA
29,1100,0.045,intervention,mean(TRUE) - mean(FALSE),0.02775139977904899,0.0113020543108714,0.0473236150983236,NA
29,1100,0.045,pre_intervention,mean(TRUE) - mean(FALSE),0.9726705418528432,0.955033097951162,0.9824412186983628,NA
3,1100,0.045,intervention,mean(TRUE) - mean(FALSE),0.06089452501812313,0.04120336515781527,0.08559361984660976,NA
3,1100,0.045,pre_intervention,mean(TRUE) - mean(FALSE),0.9560253656265776,0.936852111962373,0.9683902832019208,NA
30,1100,0.045,intervention,mean(TRUE) - mean(FALSE),0.0519988281523206,0.03000617523448976,0.07729341842064669,NA
30,1100,0.045,pre_intervention,mean(TRUE) - mean(FALSE),0.9450835817088654,0.9153462373694082,0.961576777030496,NA
31,1100,0.045,intervention,mean(TRUE) - mean(FALSE),0.04078917057715528,0.01942136389687075,0.065105157865967,NA
31,1100,0.045,pre_intervention,mean(TRUE) - mean(FALSE),0.932728788566798,0.8891749838324828,0.9583473170139272,NA
32,1100,0.045,intervention,mean(TRUE) - mean(FALSE),0.03938267293391283,0.01918568208349724,0.0617780433988233,NA
32,1100,0.045,pre_intervention,mean(TRUE) - mean(FALSE),0.9385618845705086,0.9015848950318016,0.9607279956202628,NA
33,1100,0.045,intervention,mean(TRUE) - mean(FALSE),0.04860731633249504,0.02749895378521298,0.07201791064757536,NA
33,1100,0.045,pre_intervention,mean(TRUE) - mean(FALSE),0.9571952345309996,0.9387745207270484,0.9696475231108173,NA
34,1100,0.045,intervention,mean(TRUE) - mean(FALSE),0.07016032476204914,0.04489555453219692,0.09651770876165404,NA
34,1100,0.045,pre_intervention,mean(TRUE) - mean(FALSE),0.93452676339868,0.8996561898592698,0.953213901271058,NA
35,1100,0.045,intervention,mean(TRUE) - mean(FALSE),0.05120040968999584,0.03239840870408896,0.0715998903362019,NA
35,1100,0.045,pre_intervention,mean(TRUE) - mean(FALSE),0.957611321183692,0.9310108295129628,0.9719813760642452,NA
36,1100,0.045,intervention,mean(TRUE) - mean(FALSE),0.05861521377173195,0.03534874447812573,0.08433377438229323,NA
36,1100,0.045,pre_intervention,mean(TRUE) - mean(FALSE),0.9233042669984854,0.8789555399917652,0.9487585753211348,NA
37,1100,0.045,intervention,mean(TRUE) - mean(FALSE),0.04068525530848048,0.0236546535875838,0.06004627254767956,NA
37,1100,0.045,pre_intervention,mean(TRUE) - mean(FALSE),0.9635022372352744,0.9330282128047778,0.977249170313744,NA
38,1100,0.045,intervention,mean(TRUE) - mean(FALSE),0.02284911665732904,0.00465427471586467,0.04384427919394925,NA
38,1100,0.045,pre_intervention,mean(TRUE) - mean(FALSE),0.9592394103469908,0.9298276827870224,0.9739825218446732,NA
39,1100,0.045,intervention,mean(TRUE) - mean(FALSE),0.02588103480680995,0.00524259975491762,0.04738647067782044,NA
39,1100,0.045,pre_intervention,mean(TRUE) - mean(FALSE),0.9493353990120676,0.9150422943110004,0.967972973871503,NA
4,1100,0.045,intervention,mean(TRUE) - mean(FALSE),0.04128945373495883,0.02052827978969019,0.06467738821434002,NA
4,1100,0.045,pre_intervention,mean(TRUE) - mean(FALSE),0.9503396877934708,0.91704797587591,0.9665084956660112,NA
40,1100,0.045,intervention,mean(TRUE) - mean(FALSE),0.05165556457238634,0.03344348501799062,0.07223866084886402,NA
40,1100,0.045,pre_intervention,mean(TRUE) - mean(FALSE),0.9649742717639606,0.9455714757863456,0.9761139594903192,NA
41,1100,0.045,intervention,mean(TRUE) - mean(FALSE),0.02431230257123541,0.00788295997360587,0.04315917861812609,NA
41,1100,0.045,pre_intervention,mean(TRUE) - mean(FALSE),0.973092106642894,0.9513077679865584,0.982889586604142,NA
42,1100,0.045,intervention,mean(TRUE) - mean(FALSE),0.03719174452788422,0.01806424924998215,0.05779207243808465,NA
42,1100,0.045,pre_intervention,mean(TRUE) - mean(FALSE),0.9633002184286636,0.9445985054625028,0.9752226588309176,NA
43,1100,0.045,intervention,mean(TRUE) - mean(FALSE),0.04612004169153304,0.02541434731585669,0.06991548448057576,NA
43,1100,0.045,pre_intervention,mean(TRUE) - mean(FALSE),0.9568521505396644,0.9364269643719516,0.9693236720557904,NA
44,1100,0.045,intervention,mean(TRUE) - mean(FALSE),0.05178867691536284,0.03174034327764764,0.07476649956518051,NA
44,1100,0.045,pre_intervention,mean(TRUE) - mean(FALSE),0.9399912133908548,0.8951870594478882,0.962878199524972,NA
45,1100,0.045,intervention,mean(TRUE) - mean(FALSE),0.0558002104248487,0.03552560596967228,0.0784665704216348,NA
45,1100,0.045,pre_intervention,mean(TRUE) - mean(FALSE),0.9572013013554715,0.9362988069786096,0.96969139458311715,NA
46,1100,0.045,intervention,mean(TRUE) - mean(FALSE),0.04495757859652317,0.02356020570136359,0.06914931380773377,NA
46,1100,0.045,pre_intervention,mean(TRUE) - mean(FALSE),0.9508897960126664,0.9219462407638386,0.9663687230561222,NA
47,1100,0.045,intervention,mean(TRUE) - mean(FALSE),0.03602517765656904,0.01886106580315997,0.05584373220988299,NA
47,1100,0.045,pre_intervention,mean(TRUE) - mean(FALSE),0.9566442397706232,0.9236658832012984,0.9734646055180292,NA
48,1100,0.045,intervention,mean(TRUE) - mean(FALSE),0.06384871744142406,0.04170024371340585,0.08955874596978644,NA
48,1100,0.045,pre_intervention,mean(TRUE) - mean(FALSE),0.9199197463258332,0.8708650751419487,0.9490107371533094,NA
49,1100,0.045,intervention,mean(TRUE) - mean(FALSE),0.0771471375915634,0.05376009143758624,0.10434534363417876,NA
49,1100,0.045,pre_intervention,mean(TRUE) - mean(FALSE),0.9336831267450696,0.9010462042567876,0.9523891214161644,NA
5,1100,0.045,intervention,mean(TRUE) - mean(FALSE),0.05825713211364169,0.03731609636864006,0.08184198655666332,NA
5,1100,0.045,pre_intervention,mean(TRUE) - mean(FALSE),0.9472823444509608,0.9168600505222204,0.9629840893953724,NA
50,1100,0.045,intervention,mean(TRUE) - mean(FALSE),0.0464913511981003,0.02774352609510311,0.06817191452448494,NA
50,1100,0.045,pre_intervention,mean(TRUE) - mean(FALSE),0.9506583630357774,0.9204522322670968,0.9676630820054412,NA
51,1100,0.045,intervention,mean(TRUE) - mean(FALSE),0.05585838618695786,0.03634654993962644,0.07931301486744133,NA
51,1100,0.045,pre_intervention,mean(TRUE) - mean(FALSE),0.9460108398103444,0.9078380353703412,0.96693426695809,NA
52,1100,0.045,intervention,mean(TRUE) - mean(FALSE),0.03924001707313395,0.02021966915281475,0.0616200100412821,NA
52,1100,0.045,pre_intervention,mean(TRUE) - mean(FALSE),0.9473550747009272,0.9137890417097532,0.9660875014275108,NA
53,1100,0.045,intervention,mean(TRUE) - mean(FALSE),0.04600635728438561,0.02734039401704277,0.0690052417506186,NA
53,1100,0.045,pre_intervention,mean(TRUE) - mean(FALSE),0.9567329261170252,0.9289592675504726,0.9711853911045172,NA
54,1100,0.045,intervention,mean(TRUE) - mean(FALSE),0.05688914723176153,0.03799309314116371,0.07956689942690054,NA
54,1100,0.045,pre_intervention,mean(TRUE) - mean(FALSE),0.95961836999859,0.9419237486282948,0.9716080173844394,NA
55,1100,0.045,intervention,mean(TRUE) - mean(FALSE),0.04548501706786752,0.02122075682439255,0.07300135164012207,NA
55,1100,0.045,pre_intervention,mean(TRUE) - mean(FALSE),0.917606408768932,0.8694117439938842,0.945356866712723,NA
56,1100,0.045,intervention,mean(TRUE) - mean(FALSE),0.05065416098721385,0.02914954767449815,0.07456274691562757,NA
56,1100,0.045,pre_intervention,mean(TRUE) - mean(FALSE),0.9537007769953812,0.9345740519278986,0.9663896284880086,NA
57,1100,0.045,intervention,mean(TRUE) - mean(FALSE),0.05001274157605526,0.03041911629892168,0.0733598279807817,NA
57,1100,0.045,pre_intervention,mean(TRUE) - mean(FALSE),0.952667827415361,0.9303411507175476,0.9674726994072688,NA
58,1100,0.045,intervention,mean(TRUE) - mean(FALSE),0.06653231797145107,0.04406688968130864,0.0925885390506451,NA
58,1100,0.045,pre_intervention,mean(TRUE) - mean(FALSE),0.9422343867435048,0.9096264050172574,0.9594113306656908,NA
59,1100,0.045,intervention,mean(TRUE) - mean(FALSE),0.05784552370484241,0.03816590279642096,0.08176968841808419,NA
59,1100,0.045,pre_intervention,mean(TRUE) - mean(FALSE),0.9452880506392054,0.9039294961694544,0.9652427729875775,NA
6,1100,0.045,intervention,mean(TRUE) - mean(FALSE),0.04837872025408792,0.02935013867237884,0.069724478601293,NA
6,1100,0.045,pre_intervention,mean(TRUE) - mean(FALSE),0.9563630695079868,0.9284830502600164,0.9720634171643452,NA
60,1100,0.045,intervention,mean(TRUE) - mean(FALSE),0.04202892653458812,0.02217632862344604,0.0641621711296871,NA
60,1100,0.045,pre_intervention,mean(TRUE) - mean(FALSE),0.9604169378675476,0.9414225272539952,0.971936715271014,NA
61,1100,0.045,intervention,mean(TRUE) - mean(FALSE),0.0460779318943318,0.02462674674309448,0.06992328063386377,NA
61,1100,0.045,pre_intervention,mean(TRUE) - mean(FALSE),0.9413503791565888,0.908075674781092,0.9604982703465528,NA
62,1100,0.045,intervention,mean(TRUE) - mean(FALSE),0.04999954240705785,0.02996477334901373,0.07399397927523808,NA
62,1100,0.045,pre_intervention,mean(TRUE) - mean(FALSE),0.9525947260913504,0.9251872653254132,0.9673522265315077,NA
63,1100,0.045,intervention,mean(TRUE) - mean(FALSE),0.0359331638876431,0.01819701303934817,0.05555814594343782,NA
63,1100,0.045,pre_intervention,mean(TRUE) - mean(FALSE),0.9538560308604233,0.91478714915972,0.9735796545341288,NA
64,1100,0.045,intervention,mean(TRUE) - mean(FALSE),0.04446729354231531,0.02594630898790797,0.06663721198042369,NA
64,1100,0.045,pre_intervention,mean(TRUE) - mean(FALSE),0.9416504037427568,0.9001114185792882,0.9641159529931256,NA
65,1100,0.045,intervention,mean(TRUE) - mean(FALSE),0.03727437981771565,0.02284138379548203,0.05556468400341428,NA
65,1100,0.045,pre_intervention,mean(TRUE) - mean(FALSE),0.9746758177510816,0.9544978824452378,0.9841684486141694,NA
66,1100,0.045,intervention,mean(TRUE) - mean(FALSE),0.06381174273522125,0.04274694106521926,0.087055787993758,NA
66,1100,0.045,pre_intervention,mean(TRUE) - mean(FALSE),0.9416360550899088,0.9085246207361222,0.9609132760775024,NA
67,1100,0.045,intervention,mean(TRUE) - mean(FALSE),0.04579165493580653,0.02752918359429804,0.06792258751891528,NA
67,1100,0.045,pre_intervention,mean(TRUE) - mean(FALSE),0.9519305672041763,0.9143078431195536,0.9701087066325674,NA
68,1100,0.045,intervention,mean(TRUE) - mean(FALSE),0.05335437368440951,0.03257263851390817,0.07677546373850402,NA
68,1100,0.045,pre_intervention,mean(TRUE) - mean(FALSE),0.9476147244298332,0.9133635426569738,0.9642133049724928,NA
69,1100,0.045,intervention,mean(TRUE) - mean(FALSE),0.04860145871031076,0.02642251885201957,0.07274375148330024,NA
69,1100,0.045,pre_intervention,mean(TRUE) - mean(FALSE),0.9337260314364412,0.8915233678884631,0.9581631341460508,NA
7,1100,0.045,intervention,mean(TRUE) - mean(FALSE),0.06154913663713508,0.04114186779767728,0.08352671598428064,NA
7,1100,0.045,pre_intervention,mean(TRUE) - mean(FALSE),0.9558795715717467,0.9368853123504772,0.9679625035700364,NA
70,1100,0.045,intervention,mean(TRUE) - mean(FALSE),0.03890932906317891,0.01899547428590569,0.06183392197310239,NA
70,1100,0.045,pre_intervention,mean(TRUE) - mean(FALSE),0.947991897075196,0.9164599692857044,0.9661028678251136,NA
71,1100,0.045,intervention,mean(TRUE) - mean(FALSE),0.0442339611872634,0.02363922457705536,0.0676981290352184,NA
71,1100,0.045,pre_intervention,mean(TRUE) - mean(FALSE),0.9522805957850696,0.9161354005394896,0.96883705728806,NA
72,1100,0.045,intervention,mean(TRUE) - mean(FALSE),0.05179753018408549,0.03147413879477994,0.07593975431160817,NA
72,1100,0.045,pre_intervention,mean(TRUE) - mean(FALSE),0.9341578225881972,0.8917782517394048,0.9588356004563134,NA
73,1100,0.045,intervention,mean(TRUE) - mean(FALSE),0.07107546504482093,0.04704949847359497,0.09593896290858732,NA
73,1100,0.045,pre_intervention,mean(TRUE) - mean(FALSE),0.9200685910158029,0.8780793054942128,0.9455958325460928,NA
74,1100,0.045,intervention,mean(TRUE) - mean(FALSE),0.04801666562226896,0.02979834078768241,0.06887682713734475,NA
74,1100,0.045,pre_intervention,mean(TRUE) - mean(FALSE),0.9582063245203732,0.9266261392822128,0.9735351488642318,NA
75,1100,0.045,intervention,mean(TRUE) - mean(FALSE),0.06357720227827893,0.04136169131030402,0.08828163126542478,NA
75,1100,0.045,pre_intervention,mean(TRUE) - mean(FALSE),0.93549288190587,0.8973426270222006,0.9550068160085456,NA
76,1100,0.045,intervention,mean(TRUE) - mean(FALSE),0.03945518166826964,0.02144313346577042,0.0608118070796778,NA
76,1100,0.045,pre_intervention,mean(TRUE) - mean(FALSE),0.9595932522498274,0.927465293530279,0.974834616771296,NA
77,1100,0.045,intervention,mean(TRUE) - mean(FALSE),0.03385425536672339,0.01278288627221082,0.05656640592231162,NA
77,1100,0.045,pre_intervention,mean(TRUE) - mean(FALSE),0.9569597868266037,0.9385055134204384,0.9693387137671065,NA
78,1100,0.045,intervention,mean(TRUE) - mean(FALSE),0.03578377194996241,0.01910318373734968,0.05630138806482492,NA
78,1100,0.045,pre_intervention,mean(TRUE) - mean(FALSE),0.954889896228736,0.9182653958741192,0.972921869386903,NA
79,1100,0.045,intervention,mean(TRUE) - mean(FALSE),0.04847118640505918,0.02789833311957516,0.0718375891529768,NA
79,1100,0.045,pre_intervention,mean(TRUE) - mean(FALSE),0.9460490533302436,0.9098690483290556,0.96519288742296,NA
8,1100,0.045,intervention,mean(TRUE) - mean(FALSE),0.02787447043171279,0.00893842116489599,0.0499315072212242,NA
8,1100,0.045,pre_intervention,mean(TRUE) - mean(FALSE),0.9626247253413966,0.9420821538838048,0.9738245267819378,NA
80,1100,0.045,intervention,mean(TRUE) - mean(FALSE),0.03827423570401523,0.01650994681128247,0.062557632404261,NA
80,1100,0.045,pre_intervention,mean(TRUE) - mean(FALSE),0.9432980608670192,0.9115875685102952,0.9619579188363652,NA
81,1100,0.045,intervention,mean(TRUE) - mean(FALSE),0.04921728360325063,0.03229034153934186,0.06971365826842364,NA
81,1100,0.045,pre_intervention,mean(TRUE) - mean(FALSE),0.9555378975933552,0.9253683314674468,0.9717008394017108,NA
82,1100,0.045,intervention,mean(TRUE) - mean(FALSE),0.04035932152891799,0.02064665245437969,0.06333749417818854,NA
82,1100,0.045,pre_intervention,mean(TRUE) - mean(FALSE),0.9535937919997596,0.9257975902426308,0.9691906720928876,NA
83,1100,0.045,intervention,mean(TRUE) - mean(FALSE),0.05749225317579592,0.03501569746205851,0.08315572456761464,NA
83,1100,0.045,pre_intervention,mean(TRUE) - mean(FALSE),0.928405770853538,0.8876029868488726,0.9530418653289036,NA
84,1100,0.045,intervention,mean(TRUE) - mean(FALSE),0.03548839274032017,0.0144083108017851,0.05683136812164017,NA
84,1100,0.045,pre_intervention,mean(TRUE) - mean(FALSE),0.96059295153548,0.940373625147528,0.9724020287000829,NA
85,1100,0.045,intervention,mean(TRUE) - mean(FALSE),0.04235623555370632,0.02169291082631385,0.06488101935267797,NA
85,1100,0.045,pre_intervention,mean(TRUE) - mean(FALSE),0.9453997178876964,0.9095488796829498,0.9651587546784656,NA
86,1100,0.045,intervention,mean(TRUE) - mean(FALSE),0.04762362358798616,0.02628784069258489,0.0708114501167414,NA
86,1100,0.045,pre_intervention,mean(TRUE) - mean(FALSE),0.941516102738528,0.9096309175263556,0.9604710862595764,NA
87,1100,0.045,intervention,mean(TRUE) - mean(FALSE),0.0361180461251096,0.0162445709604331,0.05870795609944566,NA
87,1100,0.045,pre_intervention,mean(TRUE) - mean(FALSE),0.9621133313336792,0.9423992582103866,0.9737231509684056,NA
88,1100,0.045,intervention,mean(TRUE) - mean(FALSE),0.05871966004217625,0.03825580736091324,0.08251595548594055,NA
88,1100,0.045,pre_intervention,mean(TRUE) - mean(FALSE),0.9569832681104976,0.93923417504837,0.9688584345766876,NA
89,1100,0.045,intervention,mean(TRUE) - mean(FALSE),0.04077987771167424,0.01887857905493421,0.0644577491765602,NA
89,1100,0.045,pre_intervention,mean(TRUE) - mean(FALSE),0.9537373405935148,0.9312574720451122,0.966421152586447,NA
9,1100,0.045,intervention,mean(TRUE) - mean(FALSE),0.0576093756293689,0.03645962140878671,0.08177409831589169,NA
9,1100,0.045,pre_intervention,mean(TRUE) - mean(FALSE),0.956028615107604,0.9364519524512416,0.9689191348939696,NA
90,1100,0.045,intervention,mean(TRUE) - mean(FALSE),0.04226714880961128,0.02108730865636117,0.06432933719376613,NA
90,1100,0.045,pre_intervention,mean(TRUE) - mean(FALSE),0.9361538873099592,0.8960907928347079,0.9592017710837648,NA
91,1100,0.045,intervention,mean(TRUE) - mean(FALSE),0.03000927629977306,0.01161759472623827,0.05127229827122472,NA
91,1100,0.045,pre_intervention,mean(TRUE) - mean(FALSE),0.9658153316462288,0.9448152317326504,0.9764845360127968,NA
92,1100,0.045,intervention,mean(TRUE) - mean(FALSE),0.0237306856785095,0.00532293069481731,0.04486589034668827,NA
92,1100,0.045,pre_intervention,mean(TRUE) - mean(FALSE),0.9591590351944596,0.9303562277485906,0.973291916815856,NA
93,1100,0.045,intervention,mean(TRUE) - mean(FALSE),0.03743228125976519,0.01941897713702527,0.05819555112372479,NA
93,1100,0.045,pre_intervention,mean(TRUE) - mean(FALSE),0.945684337538914,0.9045970187356304,0.9682393120806546,NA
94,1100,0.045,intervention,mean(TRUE) - mean(FALSE),0.03230606298706544,0.01212653927642687,0.05519277227907464,NA
94,1100,0.045,pre_intervention,mean(TRUE) - mean(FALSE),0.9517246467289776,0.921002276777171,0.9675960824677052,NA
95,1100,0.045,intervention,mean(TRUE) - mean(FALSE),0.0395748081688012,0.02200717515782748,0.05973137023432982,NA
95,1100,0.045,pre_intervention,mean(TRUE) - mean(FALSE),0.9678654358093156,0.9487892446478144,0.9784435757921536,NA
96,1100,0.045,intervention,mean(TRUE) - mean(FALSE),0.02310502671581802,0.0065174987057634,0.04044395570645479,NA
96,1100,0.045,pre_intervention,mean(TRUE) - mean(FALSE),0.9715864801617912,0.9525777962319516,0.981266913693696,NA
97,1100,0.045,intervention,mean(TRUE) - mean(FALSE),0.03683732065166358,0.01606537676341924,0.05865826666333708,NA
97,1100,0.045,pre_intervention,mean(TRUE) - mean(FALSE),0.9403698039142764,0.9038235604990714,0.9618459144607312,NA
98,1100,0.045,intervention,mean(TRUE) - mean(FALSE),0.05973652112326229,0.03995882100160038,0.08247468094308545,NA
98,1100,0.045,pre_intervention,mean(TRUE) - mean(FALSE),0.941560834407992,0.9028360784163968,0.9620303182249526,NA
99,1100,0.045,intervention,mean(TRUE) - mean(FALSE),0.03035391110012462,0.01051476533877154,0.05005094781547233,NA
99,1100,0.045,pre_intervention,mean(TRUE) - mean(FALSE),0.9567710097448918,0.9241104346093456,0.9718437171125472,NA
1,1200,0.045,intervention,mean(TRUE) - mean(FALSE),0.03666051700260681,0.01808410573856182,0.05735379571146981,NA
1,1200,0.045,pre_intervention,mean(TRUE) - mean(FALSE),0.9596100648485812,0.9340099636764632,0.973077962386426,NA
10,1200,0.045,intervention,mean(TRUE) - mean(FALSE),0.04578077227907073,0.02626018053036032,0.06796639526224459,NA
10,1200,0.045,pre_intervention,mean(TRUE) - mean(FALSE),0.9580455928493964,0.9390809376773788,0.9701567693121456,NA
100,1200,0.045,intervention,mean(TRUE) - mean(FALSE),0.04573088834044334,0.02565903086537284,0.06717142377959592,NA
100,1200,0.045,pre_intervention,mean(TRUE) - mean(FALSE),0.9461655268292012,0.9129694776389704,0.9646906331424984,NA
11,1200,0.045,intervention,mean(TRUE) - mean(FALSE),0.03839387217200281,0.01856590778517708,0.0613125701193904,NA
11,1200,0.045,pre_intervention,mean(TRUE) - mean(FALSE),0.9526740833331095,0.9227889427548208,0.9680280669345208,NA
12,1200,0.045,intervention,mean(TRUE) - mean(FALSE),0.05175538773641461,0.03264350200732346,0.07444084763946082,NA
12,1200,0.045,pre_intervention,mean(TRUE) - mean(FALSE),0.958478388272734,0.9387851128237912,0.96981397455520435,NA
13,1200,0.045,intervention,mean(TRUE) - mean(FALSE),0.057363688508057,0.03953005081919187,0.07924183393154804,NA
13,1200,0.045,pre_intervention,mean(TRUE) - mean(FALSE),0.9560217298709144,0.9334802388813483,0.9692755714490954,NA
14,1200,0.045,intervention,mean(TRUE) - mean(FALSE),0.02924365036864071,0.01051346099671724,0.04941527612341594,NA
14,1200,0.045,pre_intervention,mean(TRUE) - mean(FALSE),0.9577227866337722,0.9274970285142488,0.972432270840754,NA
15,1200,0.045,intervention,mean(TRUE) - mean(FALSE),0.05936520543090631,0.03923047868299698,0.0823274605324344,NA
15,1200,0.045,pre_intervention,mean(TRUE) - mean(FALSE),0.9534728509816388,0.935050183782822,0.9659402294852464,NA
16,1200,0.045,intervention,mean(TRUE) - mean(FALSE),0.05318014577913178,0.03217577507722147,0.07531331025590972,NA
16,1200,0.045,pre_intervention,mean(TRUE) - mean(FALSE),0.9400583046770176,0.9042984359825814,0.960182504826128,NA
17,1200,0.045,intervention,mean(TRUE) - mean(FALSE),0.0289267535358227,0.0113579236608741,0.04853962339496941,NA
17,1200,0.045,pre_intervention,mean(TRUE) - mean(FALSE),0.952727859572068,0.9219853411896524,0.9691923693929618,NA
18,1200,0.045,intervention,mean(TRUE) - mean(FALSE),0.03028150376198866,0.01132407565718386,0.04999041401876983,NA
18,1200,0.045,pre_intervention,mean(TRUE) - mean(FALSE),0.959556690796522,0.93258020000885,0.9738057681913808,NA
19,1200,0.045,intervention,mean(TRUE) - mean(FALSE),0.04633521253738738,0.02902903175863436,0.06725258660659415,NA
19,1200,0.045,pre_intervention,mean(TRUE) - mean(FALSE),0.9633056703307796,0.9454762070500456,0.9743141493051988,NA
2,1200,0.045,intervention,mean(TRUE) - mean(FALSE),0.04144886081045118,0.02392066336617759,0.06152569898110939,NA
2,1200,0.045,pre_intervention,mean(TRUE) - mean(FALSE),0.9602933112589288,0.9333108900587076,0.9738637744131184,NA
20,1200,0.045,intervention,mean(TRUE) - mean(FALSE),0.05048999153569887,0.03184546226181997,0.07097859870227871,NA
20,1200,0.045,pre_intervention,mean(TRUE) - mean(FALSE),0.955869531772278,0.9234179874854486,0.970933348796174,NA
